,eprint_status,status_changed,abstract,subjects,title,official_url,metadata_visibility,volume,rev_number,eprintid,date_type,lastmod,userid,datestamp,pagerange,documents,publisher,number,ispublished,refereed,full_text_status,uri,type,divisions,issn,creators,publication,id_number,date,dir,contributors,related_url,referencetext,keywords,contact_email,patent_applicant,corp_creators,event_type,event_dates,event_location,event_title,pres_type,succeeds
10,archive,2019-11-04 02:38:43,,['QA76'],Peer Review Jurnal : Analisis Manajemen Risiko Sistem Informasi KKN Universitas Lampung,,show,,7,14678,,2019-11-04 02:38:43,215,2019-11-04 02:38:43,,"[{'main': 'pr_04_Analisis Manajemen Risiko Sistem Informasi KKN Universitas Lampung.pdf', 'docid': 27786, 'files': [{'objectid': 27786, 'uri': 'http://repository.lppm.unila.ac.id/id/file/127102', 'fileid': 127102, 'mime_type': 'application/pdf', 'mtime': '2019-10-29 02:59:21', 'hash_type': 'MD5', 'hash': '0a8766558f62d86b2b634ab9c01c1d85', 'filename': 'pr_04_Analisis Manajemen Risiko Sistem Informasi KKN Universitas Lampung.pdf', 'datasetid': 'document', 'filesize': 421908}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27786', 'rev_number': 1, 'eprintid': 14678, 'security': 'public', 'placement': 1, 'language': 'en', 'mime_type': 'application/pdf'}]",Universitas Lampung,,unpub,,public,http://repository.lppm.unila.ac.id/id/eprint/14678,other,['FMIPA3'],,"[{'name': {'given': 'Aristoteles', 'lineage': None, 'family': 'Aristoteles', 'honourific': None}}]",,,2019-05-14 00:00:00.000000000,disk0/00/01/46/78,[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,
11,archive,2019-11-04 02:14:59,,['QA76'],"Peer Review Jurnal : Analisis Pengelompokan Mahasiswa KKN Berdasarkan Kriteria Jenis Kelamin, Fakultas dan Sekolah",,show,,7,14682,,2019-11-04 02:14:59,215,2019-11-04 02:14:59,,"[{'security': 'public', 'placement': 1, 'eprintid': 14682, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/127130', 'objectid': 27790, 'filesize': 446738, 'datasetid': 'document', 'hash': 'a479cde9f57751bd7be23a71387865c7', 'filename': 'pr_08_Analisis Pengelompokan Mahasiswa KKN Berdasarkan Kriteria Jenis Kelamin, Fakultas dan Sekolah.pdf', 'hash_type': 'MD5', 'mtime': '2019-10-29 03:05:56', 'mime_type': 'application/pdf', 'fileid': 127130}], 'docid': 27790, 'main': 'pr_08_Analisis Pengelompokan Mahasiswa KKN Berdasarkan Kriteria Jenis Kelamin, Fakultas dan Sekolah.pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/27790', 'rev_number': 1, 'format': 'text', 'pos': 1}]",Universitas Lampung,,unpub,,public,http://repository.lppm.unila.ac.id/id/eprint/14682,other,['FMIPA3'],,"[{'name': {'given': 'Aristoteles', 'lineage': None, 'family': 'Aristoteles', 'honourific': None}}]",,,2019-05-14 00:00:00.000000000,disk0/00/01/46/82,[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,
12,archive,2019-11-04 02:23:51,,['QA76'],Peer Review Jurnal : Aplikasi Informasi Dokter Spesialis di Bandar Lampung Berbasis Android dengan Menggunakan Teknologi Location Base Service,,show,,7,14681,,2019-11-04 02:23:51,215,2019-11-04 02:23:51,,"[{'main': 'pr_07_Aplikasi Informasi Dokter Spesialis di Bandar Lampung Berbasis Android dengan Menggunakan Teknologi Location Base Service.pdf', 'docid': 27789, 'files': [{'hash_type': 'MD5', 'mtime': '2019-10-29 03:04:20', 'hash': 'ccb8088bdd13a148c40301723a48fd21', 'filename': 'pr_07_Aplikasi Informasi Dokter Spesialis di Bandar Lampung Berbasis Android dengan Menggunakan Teknologi Location Base Service.pdf', 'fileid': 127123, 'mime_type': 'application/pdf', 'filesize': 451069, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/127123', 'objectid': 27789}], 'format': 'text', 'pos': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27789', 'rev_number': 1, 'eprintid': 14681, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en'}]",Universitas Lampung,,unpub,,public,http://repository.lppm.unila.ac.id/id/eprint/14681,other,['FMIPA3'],,"[{'name': {'honourific': None, 'family': 'Aristoteles', 'lineage': None, 'given': 'Aristoteles'}}]",,,2019-05-14 00:00:00.000000000,disk0/00/01/46/81,[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,
13,archive,2019-11-04 02:13:12,,['QA76'],Peer Review Jurnal : Image Processing For Save Life Predictions Of Tomato Fruit Using RGB Method,,show,,7,14695,,2019-11-04 02:13:12,215,2019-11-04 02:13:12,,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 14695, 'placement': 1, 'security': 'public', 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27802', 'main': 'pr_04_Image Processing For Save Life Predictions Of Tomato Fruit Using RGB Method.pdf', 'docid': 27802, 'files': [{'datasetid': 'document', 'filesize': 467182, 'fileid': 127202, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2019-10-29 04:16:56', 'hash': '02806c760a3cf6eecd0a27b5f998c5f5', 'filename': 'pr_04_Image Processing For Save Life Predictions Of Tomato Fruit Using RGB Method.pdf', 'objectid': 27802, 'uri': 'http://repository.lppm.unila.ac.id/id/file/127202'}]}]",Universitas Lampung,,unpub,,public,http://repository.lppm.unila.ac.id/id/eprint/14695,other,['FMIPA3'],,"[{'name': {'family': 'Aristoteles', 'honourific': None, 'lineage': None, 'given': 'Aristoteles'}}]",,,2019-05-14 00:00:00.000000000,disk0/00/01/46/95,[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,
14,archive,2019-11-04 02:39:53,,['QA76'],Peer Review Jurnal : Implementation Of Multilevel Feedback Queue Algorithm In Restaurant Order Food Application Development For Android And Ios Platforms,,show,,7,14677,,2019-11-04 02:39:53,215,2019-11-04 02:39:53,,"[{'files': [{'hash': '25c69507cf5f5036ad46597becd7daf9', 'filename': 'pr_03_Implementation Of Multilevel Feedback Queue Algorithm In Restaurant Order Food Application Development For Android And Ios Platforms.pdf', 'mtime': '2019-10-29 02:56:03', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 127095, 'filesize': 478352, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/127095', 'objectid': 27785}], 'main': 'pr_03_Implementation Of Multilevel Feedback Queue Algorithm In Restaurant Order Food Application Development For Android And Ios Platforms.pdf', 'docid': 27785, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27785', 'rev_number': 1, 'format': 'text', 'pos': 1, 'security': 'public', 'placement': 1, 'eprintid': 14677, 'mime_type': 'application/pdf', 'language': 'en'}]",Universitas Lampung,,unpub,,public,http://repository.lppm.unila.ac.id/id/eprint/14677,other,['FMIPA3'],,"[{'name': {'lineage': None, 'family': 'Aristoteles', 'honourific': None, 'given': 'Aristoteles'}}]",,,2019-05-14 00:00:00.000000000,disk0/00/01/46/77,[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,
15,archive,2019-11-04 02:24:19,,['QA76'],Peer Review Jurnal : Panduan Lapangan Jenis Kupu-kupu di Lingkungan Universitas Lampung Berbasis Android,,show,,7,14680,,2019-11-04 02:24:19,215,2019-11-04 02:24:19,,"[{'security': 'public', 'placement': 1, 'eprintid': 14680, 'mime_type': 'application/pdf', 'language': 'en', 'files': [{'hash': '76b0099e6a4e280fe5ec60265646965f', 'filename': 'pr_06_Panduan Lapangan Jenis Kupu-kupu di Lingkungan Universitas Lampung Berbasis Android.pdf', 'hash_type': 'MD5', 'mtime': '2019-10-29 03:02:24', 'mime_type': 'application/pdf', 'fileid': 127116, 'filesize': 438608, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/127116', 'objectid': 27788}], 'docid': 27788, 'main': 'pr_06_Panduan Lapangan Jenis Kupu-kupu di Lingkungan Universitas Lampung Berbasis Android.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27788', 'format': 'text', 'pos': 1}]",Universitas Lampung,,unpub,,public,http://repository.lppm.unila.ac.id/id/eprint/14680,other,['FMIPA3'],,"[{'name': {'given': 'Aristoteles', 'lineage': None, 'family': 'Aristoteles', 'honourific': None}}]",,,2019-05-14 00:00:00.000000000,disk0/00/01/46/80,[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,
16,archive,2019-11-04 02:14:21,,['QA76'],Peer Review Jurnal : Pemetaan Sebaran Asal Siswa dan Klasifikasi Jarak Asal Siswa SMA Negeri di Kabupaten Pringsewu Menggunakan Metode NaïVe Bayes,,show,,7,14684,,2019-11-04 02:14:21,215,2019-11-04 02:14:21,,"[{'main': 'pr_10_Pemetaan Sebaran Asal Siswa dan Klasifikasi Jarak Asal Siswa SMA Negeri di Kabupaten Pringsewu Menggunakan Metode NaïVe Bayes.pdf', 'docid': 27792, 'files': [{'datasetid': 'document', 'filesize': 446392, 'mime_type': 'application/pdf', 'fileid': 127144, 'filename': 'pr_10_Pemetaan Sebaran Asal Siswa dan Klasifikasi Jarak Asal Siswa SMA Negeri di Kabupaten Pringsewu Menggunakan Metode NaïVe Bayes.pdf', 'hash': '01bb99081c33c938ea04b0a2100987a7', 'mtime': '2019-10-29 03:09:13', 'hash_type': 'MD5', 'objectid': 27792, 'uri': 'http://repository.lppm.unila.ac.id/id/file/127144'}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27792', 'eprintid': 14684, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf'}]",Universitas Lampung,,unpub,,public,http://repository.lppm.unila.ac.id/id/eprint/14684,other,['FMIPA3'],,"[{'name': {'given': 'Aristoteles', 'honourific': None, 'family': 'Aristoteles', 'lineage': None}}]",,,2019-05-14 00:00:00.000000000,disk0/00/01/46/84,[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,
17,archive,2019-11-04 02:12:34,,['QA76'],Peer Review Jurnal : Pengembangan Aplikasi Sistem Pembelajaran Klasifikasi (Taksonomi) dan Tata Nama Ilmiah (Binomial Nomenklatur) pada Kingdom Plantae (Tumbuhan) Berbasis Android,,show,,7,14699,,2019-11-04 02:12:34,215,2019-11-04 02:12:34,,"[{'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27805', 'main': 'pr_16_Pengembangan Aplikasi Sistem Pembelajaran Klasifikasi (Taksonomi) dan Tata Nama Ilmiah (Binomial Nomenklatur) pada Kingdom Plantae (Tumbuhan) Berbasis Android.pdf', 'docid': 27805, 'files': [{'objectid': 27805, 'uri': 'http://repository.lppm.unila.ac.id/id/file/127230', 'datasetid': 'document', 'filesize': 447041, 'mime_type': 'application/pdf', 'fileid': 127230, 'filename': 'pr_16_Pengembangan Aplikasi Sistem Pembelajaran Klasifikasi (Taksonomi) dan Tata Nama Ilmiah (Binomial Nomenklatur) pada Kingdom Plantae (Tumbuhan) Berbasis Android.pdf', 'hash': '108c57e5e75e5e73093bc29b9c8581a7', 'mtime': '2019-10-29 04:23:17', 'hash_type': 'MD5'}], 'language': 'en', 'mime_type': 'application/pdf', 'eprintid': 14699, 'placement': 1, 'security': 'public'}]",Universitas Lampung,,unpub,,public,http://repository.lppm.unila.ac.id/id/eprint/14699,other,['FMIPA3'],,"[{'name': {'given': 'Aristoteles', 'lineage': None, 'family': 'Aristoteles', 'honourific': None}}]",,,2019-05-14 00:00:00.000000000,disk0/00/01/46/99,[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,
18,archive,2019-11-04 02:14:08,,['QA76'],Peer Review Jurnal : Pengembangan Sistem Informasi Comicreader Menggunakan Kerangka Kerja Yii,,show,,7,14685,,2019-11-04 02:14:08,215,2019-11-04 02:14:08,,"[{'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27793', 'pos': 1, 'format': 'text', 'files': [{'mtime': '2019-10-29 03:10:56', 'hash_type': 'MD5', 'hash': 'e52f90bb73d3bc9d0198247e5678c1a0', 'filename': 'pr_11_Pengembangan Sistem Informasi Comicreader Menggunakan Kerangka Kerja Yii.pdf', 'fileid': 127151, 'mime_type': 'application/pdf', 'filesize': 442769, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/127151', 'objectid': 27793}], 'main': 'pr_11_Pengembangan Sistem Informasi Comicreader Menggunakan Kerangka Kerja Yii.pdf', 'docid': 27793, 'language': 'en', 'mime_type': 'application/pdf', 'placement': 1, 'security': 'public', 'eprintid': 14685}]",Universitas Lampung,,unpub,,public,http://repository.lppm.unila.ac.id/id/eprint/14685,other,['FMIPA3'],,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Aristoteles', 'given': 'Aristoteles'}}]",,,2019-04-14 00:00:00.000000000,disk0/00/01/46/85,[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,
19,archive,2019-11-04 02:38:25,,['QA76'],Peer Review Jurnal : Sistem Informasi Kuliah Kerja Nyata (KKN) Berbasis Android Universitas Lampung,,show,,7,14679,,2019-11-04 02:38:25,215,2019-11-04 02:38:25,,"[{'files': [{'hash': 'de295f7b6021c73b5aee6fad4f842b77', 'filename': 'pr_05_Sistem Informasi Kuliah Kerja Nyata (KKN) Berbasis Android Universitas Lampung.pdf', 'mtime': '2019-10-29 03:00:47', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 127109, 'filesize': 434910, 'datasetid': 'document', 'uri': 'http://repository.lppm.unila.ac.id/id/file/127109', 'objectid': 27787}], 'docid': 27787, 'main': 'pr_05_Sistem Informasi Kuliah Kerja Nyata (KKN) Berbasis Android Universitas Lampung.pdf', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27787', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 14679, 'mime_type': 'application/pdf', 'language': 'en'}]",Universitas Lampung,,unpub,,public,http://repository.lppm.unila.ac.id/id/eprint/14679,other,['FMIPA3'],,"[{'name': {'honourific': None, 'family': 'Aristoteles', 'lineage': None, 'given': 'Aristoteles'}}]",,,2019-05-14 00:00:00.000000000,disk0/00/01/46/79,[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,
20,archive,2019-11-04 02:12:48,,['QA76'],Peer Review Jurnal : Sistem Informasi Kuliah Kerja Nyata (KKN) dengan Metode Pigeon Hole untuk Menentukan dan Mengelompokkan Peserta KKN Universitas Lampung,,show,,7,14698,,2019-11-04 02:12:48,215,2019-11-04 02:12:48,,"[{'docid': 27804, 'main': 'pr_15_Sistem Informasi Kuliah Kerja Nyata (KKN) dengan Metode Pigeon Hole untuk Menentukan dan Mengelompokkan Peserta KKN Universitas Lampung.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/127223', 'objectid': 27804, 'hash': '6395887fa8ff0decd741381c9f48a195', 'filename': 'pr_15_Sistem Informasi Kuliah Kerja Nyata (KKN) dengan Metode Pigeon Hole untuk Menentukan dan Mengelompokkan Peserta KKN Universitas Lampung.pdf', 'hash_type': 'MD5', 'mtime': '2019-10-29 04:21:59', 'mime_type': 'application/pdf', 'fileid': 127223, 'filesize': 452015, 'datasetid': 'document'}], 'pos': 1, 'format': 'text', 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27804', 'eprintid': 14698, 'placement': 1, 'security': 'public', 'language': 'en', 'mime_type': 'application/pdf'}]",Universitas Lampung,,unpub,,public,http://repository.lppm.unila.ac.id/id/eprint/14698,other,['FMIPA3'],,"[{'name': {'given': 'Aristoteles', 'family': 'Aristoteles', 'honourific': None, 'lineage': None}, 'id': '.'}]",,,2019-05-14 00:00:00.000000000,disk0/00/01/46/98,[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,
21,archive,2019-11-04 02:13:01,,['QA76'],Peer Review Jurnal : Sistem Pakar Diagnosa Penyakit Ikan Budidaya Air Tawar dengan Metode Forward Chaining,,show,,7,14697,,2019-11-04 02:13:01,215,2019-11-04 02:13:01,,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 14697, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27803', 'main': 'pr_14_Sistem Pakar Diagnosa Penyakit Ikan Budidaya Air Tawar dengan Metode Forward Chaining.pdf', 'docid': 27803, 'files': [{'objectid': 27803, 'uri': 'http://repository.lppm.unila.ac.id/id/file/127215', 'datasetid': 'document', 'filesize': 447903, 'fileid': 127215, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2019-10-29 04:20:41', 'filename': 'pr_14_Sistem Pakar Diagnosa Penyakit Ikan Budidaya Air Tawar dengan Metode Forward Chaining.pdf', 'hash': '209c80c36bea45f2d745581195511ba9'}]}]",Universitas Lampung,,unpub,,public,http://repository.lppm.unila.ac.id/id/eprint/14697,other,['FMIPA3'],,"[{'name': {'honourific': None, 'family': 'Aristoteles', 'lineage': None, 'given': 'Aristoteles'}, 'id': '.'}]",,,2019-04-14 00:00:00.000000000,disk0/00/01/46/97,[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,
22,archive,2019-11-04 02:13:49,,['QA76'],Peer Review Jurnal : Text Feature Weighting for Summarization of Documents Bahasa Indonesia by Using Binary Logistic Regression Algorithm,,show,,8,14691,,2019-11-04 02:13:49,215,2019-11-04 02:13:49,,"[{'uri': 'http://repository.lppm.unila.ac.id/id/document/27801', 'rev_number': 1, 'pos': 1, 'format': 'text', 'files': [{'datasetid': 'document', 'filesize': 460746, 'fileid': 127194, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2019-10-29 04:15:37', 'hash': '18716fe252befcd3e12cbc37f16cfef3', 'filename': 'pr_03_Text Feature Weighting for Summarization of Documents Bahasa Indonesia by Using Binary Logistic Regression Algorithm.pdf', 'objectid': 27801, 'uri': 'http://repository.lppm.unila.ac.id/id/file/127194'}], 'docid': 27801, 'main': 'pr_03_Text Feature Weighting for Summarization of Documents Bahasa Indonesia by Using Binary Logistic Regression Algorithm.pdf', 'mime_type': 'application/pdf', 'language': 'en', 'placement': 1, 'security': 'public', 'eprintid': 14691}]",Universitas Lampung,,unpub,,public,http://repository.lppm.unila.ac.id/id/eprint/14691,other,['FMIPA3'],,"[{'name': {'lineage': None, 'honourific': None, 'family': 'Aristoteles', 'given': 'Aristoteles'}}]",,,2019-05-14 00:00:00.000000000,disk0/00/01/46/91,[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,
23,archive,2019-11-04 02:44:55,,['QA76'],Peer Review Paper : Expert System of Chili Plant Disease Diagnosis using Forward Chaining Method on Android,,show,,7,14674,,2019-11-04 02:44:55,215,2019-11-04 02:44:55,,"[{'mime_type': 'application/pdf', 'language': 'en', 'eprintid': 14674, 'security': 'public', 'placement': 1, 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27782', 'main': 'pr_02_Expert System of Chili Plant Disease Diagnosis using Forward Chaining Method on Android.pdf', 'docid': 27782, 'files': [{'objectid': 27782, 'uri': 'http://repository.lppm.unila.ac.id/id/file/127069', 'fileid': 127069, 'mime_type': 'application/pdf', 'mtime': '2019-10-29 02:46:51', 'hash_type': 'MD5', 'filename': 'pr_02_Expert System of Chili Plant Disease Diagnosis using Forward Chaining Method on Android.pdf', 'hash': '14b26988159d8d9de80fd8e0bba4f923', 'datasetid': 'document', 'filesize': 477100}]}]",Universitas Lampung,,unpub,,public,http://repository.lppm.unila.ac.id/id/eprint/14674,other,['FMIPA3'],,"[{'name': {'family': 'Aristoteles', 'honourific': None, 'lineage': None, 'given': 'Aristoteles'}, 'id': '.'}]",,,2019-05-14 00:00:00.000000000,disk0/00/01/46/74,[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,
24,archive,2019-11-04 02:40:19,,['QA76'],Peer Review paper : Comparative Analysis of Cow Disease Diagnosis Expert System using Bayesian Network and Dempster-Shafer Method,,show,,7,14676,,2019-11-04 02:40:19,215,2019-11-04 02:40:19,,"[{'docid': 27784, 'main': 'pr_01_Comparative Analysis of Cow Disease Diagnosis Expert System using Bayesian Network and Dempster-Shafer Method.pdf', 'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/127083', 'objectid': 27784, 'filesize': 495910, 'datasetid': 'document', 'filename': 'pr_01_Comparative Analysis of Cow Disease Diagnosis Expert System using Bayesian Network and Dempster-Shafer Method.pdf', 'hash': '47a5fad0d958be520ab93c9b1bd5d629', 'mtime': '2019-10-29 02:51:57', 'hash_type': 'MD5', 'mime_type': 'application/pdf', 'fileid': 127083}], 'format': 'text', 'pos': 1, 'rev_number': 1, 'uri': 'http://repository.lppm.unila.ac.id/id/document/27784', 'eprintid': 14676, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en'}]",Universitas Lampung,,unpub,,public,http://repository.lppm.unila.ac.id/id/eprint/14676,other,['FMIPA3'],,"[{'name': {'given': 'Aristoteles', 'honourific': None, 'family': 'Aristoteles', 'lineage': None}}]",,,2019-04-14 00:00:00.000000000,disk0/00/01/46/76,[{'type': 'http://www.loc.gov/loc.terms/relators/AUT'}],,,,,,,,,,,,
25,archive,2019-11-08 10:27:33,,['QA76'],Comparative Analysis of Cow Disease Diagnosis Expert System using Bayesian Network and Dempster-Shafer Method,https://thesai.org/Downloads/Volume10No4/Paper_27-Comparative_Analysis_of_Cow_Disease_Diagnosis.pdf,show,10.0,7,16016,published,2019-11-08 10:27:33,215,2019-11-08 10:27:33,227-235,"[{'files': [{'uri': 'http://repository.lppm.unila.ac.id/id/file/137287', 'objectid': 29115, 'mtime': '2019-11-08 09:35:00', 'hash_type': 'MD5', 'filename': 'Paper_27-Comparative_Analysis_of_Cow_Disease_Diagnosis.pdf', 'hash': '33d6280fbd81f5ba5005d85730cbe0a3', 'fileid': 137287, 'mime_type': 'application/pdf', 'filesize': 890394, 'datasetid': 'document'}], 'main': 'Paper_27-Comparative_Analysis_of_Cow_Disease_Diagnosis.pdf', 'docid': 29115, 'rev_number': 2, 'uri': 'http://repository.lppm.unila.ac.id/id/document/29115', 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 16016, 'language': 'en', 'mime_type': 'application/pdf'}]",The Science and Information (SAI) Organization,4.0,pub,TRUE,public,http://repository.lppm.unila.ac.id/id/eprint/16016,article,['FMIPA3'],"2156-5570 (online), 2158-107X(Print)","[{'id': None, 'name': {'lineage': None, 'honourific': None, 'family': 'Aristoteles', 'given': 'Aristoteles'}}, {'id': '.', 'name': {'family': 'Adhianto', 'honourific': None, 'lineage': None, 'given': 'Kusuma'}}, {'name': {'lineage': None, 'honourific': None, 'family': 'Rico Andrian', 'given': 'RA'}, 'id': 'rico.andrian@fmipa.unila.ac.id'}]",International Journal of Advanced Computer Science and Applications,,2019-04-01 00:00:00.000000000,disk0/00/01/60/16,,,,,,,,,,,,,
26,archive,2019-11-14 11:22:14,,['QA76'],"APLIKASI PETA VIRTUAL 3D JURUSAN MATEMATIKA
UNIVERSITAS LAMPUNG BERBASIS ANDROID",https://e-hakcipta.dgip.go.id/index.php/c?code=WvlYVrEZ6zqhQUlfUS7icHGTWP%2FQiBEOFrZ%2BeIhN%2BFk%3D,show,,8,16228,published,2019-11-14 11:22:14,215,2019-11-14 11:22:14,,"[{'eprintid': 16228, 'security': 'public', 'placement': 1, 'mime_type': 'application/pdf', 'language': 'en', 'docid': 29335, 'main': 'sertifikat_EC00201975285.pdf', 'files': [{'objectid': 29335, 'uri': 'http://repository.lppm.unila.ac.id/id/file/138815', 'datasetid': 'document', 'filesize': 770541, 'mime_type': 'application/pdf', 'fileid': 138815, 'filename': 'sertifikat_EC00201975285.pdf', 'hash': '84a3cc5298ee75dc85142b0c1da3b2c2', 'mtime': '2019-11-13 03:56:02', 'hash_type': 'MD5'}], 'format': 'text', 'pos': 1, 'rev_number': 2, 'uri': 'http://repository.lppm.unila.ac.id/id/document/29335'}]",,,pub,,public,http://repository.lppm.unila.ac.id/id/eprint/16228,patent,['FMIPA3'],,"[{'id': None, 'name': {'lineage': None, 'honourific': None, 'family': 'Aristoteles', 'given': 'Aristoteles'}}, {'name': {'lineage': None, 'family': 'Iqbal', 'honourific': None, 'given': 'Muhammad'}, 'id': None}, {'name': {'given': 'Akmal', 'family': 'Junaidi', 'honourific': None, 'lineage': None}, 'id': '.'}]",,158224,2019-10-10 00:00:00.000000000,disk0/00/01/62/28,,,,,,Aristoteles,['LPPM Unila'],,,,,,
27,archive,2019-11-14 11:22:13,,['QA76'],Aplikasi Peta Virtual 3D Gedung Dekanat FMIPA Universitas Lampung Berbasis Android,https://e-hakcipta.dgip.go.id/index.php/c?code=btmejp01kQ07BV67NPFZOucWrrCh%2BHDG8nDwCCxwh2g%3D,show,,8,16226,published,2019-11-14 11:22:13,215,2019-11-14 11:22:13,,"[{'files': [{'objectid': 29333, 'uri': 'http://repository.lppm.unila.ac.id/id/file/138799', 'datasetid': 'document', 'filesize': 770476, 'fileid': 138799, 'mime_type': 'application/pdf', 'hash_type': 'MD5', 'mtime': '2019-11-13 03:48:54', 'filename': 'sertifikat_EC00201975281 (1).pdf', 'hash': 'b6d2388fba064813eabc7b3cf14b5200'}], 'docid': 29333, 'main': 'sertifikat_EC00201975281 (1).pdf', 'uri': 'http://repository.lppm.unila.ac.id/id/document/29333', 'rev_number': 2, 'pos': 1, 'format': 'text', 'placement': 1, 'security': 'public', 'eprintid': 16226, 'language': 'en', 'mime_type': 'application/pdf'}]",,,pub,,public,http://repository.lppm.unila.ac.id/id/eprint/16226,patent,['FMIPA3'],,"[{'name': {'family': 'Aristoteles', 'honourific': None, 'lineage': None, 'given': 'Aristoteles'}, 'id': None}, {'name': {'lineage': None, 'honourific': None, 'family': 'Iqbal', 'given': 'Muhammad'}, 'id': None}, {'name': {'honourific': None, 'family': 'Junaidi', 'lineage': None, 'given': 'Akmal'}, 'id': '.'}]",,158220,2019-10-10 00:00:00.000000000,disk0/00/01/62/26,,,,,,Aristoteles,['LPPM Unila'],,,,,,
